Electricity Generation	gas fired	GWh	2025	  7,325,466.7 	547593.82	298822.40	1720173.66	2011663.27	909915.23	465391.04	587865.65	340349.34	35219.05	408473.25																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2026	  7,670,019.4 	549099.58	351857.91	1774233.38	2004555.41	933848.87	556286.47	723345.06	306797.63	36172.10	433823.04																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2027	  7,697,424.6 	595574.18	388219.77	1784465.21	1978040.09	890099.11	624643.20	703092.62	268477.05	35652.08	429161.26																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2028	  7,652,704.8 	631501.77	396580.27	1814390.28	1930710.48	856046.78	672449.80	668146.16	243509.40	32205.30	407164.61																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2029	  7,628,369.5 	673326.34	408593.45	1837167.70	1871863.76	842969.49	712543.14	640067.04	231871.81	29877.93	380088.84																																																																																																																																																																																																																																																																
Electricity Generation	gas fired	GWh	2030	  7,586,295.1 	697662.97	430696.09	1858603.82	1803283.81	833213.58	734990.54	605783.07	223495.82	30777.03	367788.35																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2017	  87,221.3 	156.86	0.00	5290.60	21890.97	483.97	24894.06	9863.59	11226.86	3482.23	9932.15																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2018	  98,385.8 	187.26	0.00	9385.92	24401.51	236.73	25373.89	12563.19	12039.51	4614.57	9583.25																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2019	  90,911.4 	150.99	0.00	9706.48	18192.89	423.18	24762.45	12684.81	9692.21	4686.65	10611.75																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2020	  84,569.5 	152.36	0.00	9728.13	9723.21	428.95	26309.97	12471.30	10012.36	5076.55	10666.68																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2021	  96,769.3 	191.79	0.00	10380.04	24378.68	346.69	25673.51	11239.69	10337.43	4662.12	9559.40																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2022	  96,959.4 	159.74	0.00	10223.53	23746.84	477.24	25914.68	10415.21	11299.34	5209.92	9512.88																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2023	  100,768.4 	199.13	0.02	10490.63	23933.48	477.69	27574.03	10601.51	11736.36	6075.35	9680.20																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2024	  105,664.4 	199.14	0.03	10787.76	24087.14	475.67	29597.61	10683.86	12492.79	6928.79	10411.61																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2025	  113,640.7 	199.87	7.95	11251.48	24247.61	473.94	33393.68	10801.12	13028.67	9520.94	10715.43																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2026	  129,557.9 	640.54	210.35	12379.51	25532.70	692.72	38619.36	11410.29	13533.19	15131.33	11407.90																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2027	  153,325.2 	4659.75	1098.80	16623.34	26287.20	2988.39	41195.45	13944.99	13887.19	18536.35	14103.70																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2028	  181,941.2 	12294.83	2125.17	26225.76	27169.40	6527.57	42328.99	16878.29	13680.20	19095.61	15615.33																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2029	  205,009.3 	18888.09	4213.06	35648.42	28983.10	8187.19	42526.08	17985.41	13416.39	19078.41	16083.16																																																																																																																																																																																																																																																																
Electricity Generation	geothermal	GWh	2030	  225,005.3 	23118.69	6727.69	41868.05	32588.24	9520.28	42637.29	20052.33	13099.21	19071.15	16322.35																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2017	  4,480,536.4 	1254472.84	211810.43	122024.97	752952.55	307778.08	154031.88	620109.71	823209.42	105525.21	128621.33																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2018	  4,443,880.7 	1307262.55	214233.52	110612.64	688831.85	276397.25	185965.54	557465.61	845387.95	133619.94	124103.88																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2019	  4,292,903.1 	1279733.58	236523.04	126724.85	672107.69	278494.70	180117.66	533691.94	739297.74	118359.07	127852.81																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2020	  4,343,667.4 	1326533.77	223507.84	116738.40	682577.29	289715.46	187354.42	565577.91	699167.31	125310.59	127184.43																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2021	  4,829,922.6 	1332814.61	225763.53	154359.12	795561.95	300943.70	207221.73	774585.41	801255.35	105673.03	131744.22																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2022	  4,474,405.7 	1372337.94	239914.80	118905.21	670736.62	270412.98	193839.02	606650.26	763332.83	121276.11	116999.94																																																																																																																																																																																																																																																																
